UID,mean.annual.flow,basin.area,max.basin.elevation,mean.basin.elevation,min.basin.elevation,range.basin.elevation,pct.ISC,tmax.annual,tmin.annual,pct.ag,pct.urb,pct.for
14522,71.77388,1593.011,3986.93,2537.85,1760.87,2226.05,0.186,20.16,2.02,0.162,0.734,79.249
14523,100.74967,8285.41,3317.71,2038.07,1177.72,2139.99,0.12,25.25,6.3,0.066,0.237,52.638
14524,301.70543,9613.436,4167.21,2201.63,1554.32,2612.89,0.145,20.32,2.49,0.725,0.666,34.069
14525,4.21771,5.453,169.758,148.511,117.596,52.162,0.237,24.49,11.6,4.142,2.344,76.201
14526,1089.12469,1615.485,176.279,85.52,17.942,158.336,0.5,25.7,10.86,10.988,3.832,60.138
14527,978.68977,1779.351,193.318,114.491,42.024,151.293,0.535,25.16,11.81,20.724,4.476,48.971
14529,12.32135,21.307,199.885,142.468,113.57,86.314,0.217,24.49,11.47,1.869,3.724,77.228
14530,1.47953,1.84,138.625,106.571,76.625,61.999,0.103,24.19,11.26,0,4.403,80.724
14531,36.64474,50.183,94.82,45.432,7.349,87.471,0.047,25.6,11.17,1.091,0.811,74.112
14532,24.34593,42.145,185.314,119.862,73.031,112.283,0.122,24.04,11.05,0.31,3.472,71.766
14533,7.96029,85.623,2481.74,2266.58,2102.22,379.517,0.215,12.19,-3.32,0,0,5.49
14534,2.02243,2469.097,1841,1480.28,1303.7,537.296,0.213,14.97,-0.84,1.227,0.528,0.212
14535,44.0759,2084.383,1939.56,1603.75,1333.98,605.572,0.499,16.04,-0.82,0.005,0.621,1.142
14536,2.11301,25.627,2976.38,2293.14,1903.4,1072.97,0.109,13.48,-2.58,0.941,0,8.377
14537,12.09604,11.798,3177.88,2754.56,2255,922.879,0,8.93,-5.1,0,0,32.515
14538,15.21981,138.329,2676.05,1928.58,1243.79,1432.27,0.142,15.28,-0.42,0.031,0,34.421
14539,,,,,,,,,,,,
14540,5816.49815,32549.63,3947.55,2223.63,1542.22,2405.33,0.299,16.01,0.63,2.385,0.803,13.979
14541,,,,,,,,,,,,
14542,867.5337,1880.872,3714.61,2592.56,1664.88,2049.73,0.063,14.07,-0.98,0.227,0.212,51.525
14543,,,,,,,,,,,,
14544,20.54336,67.491,2602.56,1459.54,1194.2,1408.36,0.17,14.97,-1.14,15.095,0,12.173
14545,,,,,,,,,,,,
14546,2.14837,5.541,2783.18,2425.12,2269.96,513.222,0.02,10.77,-4.79,0,0,31.872
14547,142.66458,4949.962,4009.1,1907.88,1191.11,2817.99,0.16,15.97,-1,1.783,0.401,13.854
14548,5619.09626,30680.449,3947.55,2252.94,1558.75,2388.8,0.237,15.73,0.35,2.388,0.608,14.713
14549,2451.84078,11415.463,4201.07,2446.03,1942.28,2258.79,0.213,12.68,-5.02,5.587,0.591,17.702
14550,151.05057,337.16,3448.52,2668.98,2121.78,1326.74,0.016,10.61,-5.87,0.051,0,52.84
14551,38.75035,836.541,2246.95,1624.15,1326.94,920.008,0.28,15.18,-0.51,0.335,0.841,0.201
14552,2289.3254,8929.601,3947.55,2571.95,1987.58,1959.97,0.195,13.34,-1.68,5.784,0.565,36.337
14553,119.20608,2234.427,4201.07,2643.22,2176.44,2024.63,0.051,10.48,-7.33,5.813,0.257,29.061
14554,4.89678,17.414,3185.93,2744.73,2505.14,680.786,0.014,8.64,-5.31,0,0,81.639
14555,0,,,,,,0,15.88,-0.7,,,
14556,14.33058,2235.433,1978.91,1342.32,1131.91,846.993,0.32,16.27,0.28,0.107,0.811,12.102
14557,872.22167,3235.879,4168.61,2562.56,2070.29,2098.32,0.118,11.72,-6.94,5.995,0.763,19.07
14558,2.55869,316.866,1449.45,1266.55,1166.97,282.475,0.171,14.82,-0.68,0.678,0,0.244
14559,6249.00488,36514.881,3947.55,2179.7,1445.88,2501.67,0.297,16.05,-0.13,2.387,0.834,13.822
14560,58.69331,407.309,2747.16,2228.35,1602.89,1144.26,0.069,15.43,0.22,1.239,0,27.944
14561,19.66236,287.632,2501.29,1729.05,1409.53,1091.76,0.208,15.11,-0.96,1.371,0.681,17.721
14562,8.53073,14.937,3086.26,2658.62,2415,671.258,0.029,8.63,-6.16,0,0,75.429
14563,45.84972,91.905,3632.87,2743.28,1983.15,1649.73,0,11.19,-3.36,0.019,0,44.56
14564,3.6584,9.62,3350.83,3065.58,2831.38,519.452,0,5.62,-6.86,0,0,20.685
14565,0.63243,55.824,1443.24,1313.79,1244.02,199.229,0.364,14.76,-0.76,1.75,0,1.548
14566,1.58601,5.667,2752.17,2552.27,2436.84,315.333,0.022,9.03,-4.21,0,0,14.738
14567,2459.88166,4402.673,4193.91,2496.41,1900.21,2293.7,0.034,11.78,-4.42,0.174,0.376,46.396
14568,1871.46976,6770.235,3947.55,2667.04,2092.2,1855.35,0.162,13.41,-1.87,6.286,0.582,44.243
14585,16.76487,12.022,1224.19,1057.51,875.68,348.508,0.266,20.15,6.05,0,1.925,91.14
14586,8.15777,8.849,710.832,344.035,92.519,618.314,0.296,19.93,6.81,0,3.255,64.662
14587,68.02089,96.47,1365.37,743.724,219.687,1145.68,0.132,21.31,8.37,0,2.268,45.133
14588,72.76858,112.655,2187.75,1736.15,1309.08,878.671,0.161,17.01,4.26,0,1.521,87.027
14589,46.1373,16.75,691.616,310.641,50.099,641.516,0.1,18.17,6.42,0,5.61,91.695
14590,3.40194,13.923,574.656,139.982,5.402,569.253,8.286,20.83,8.5,0,30.268,54.133
14591,18.58931,31.733,3960.74,3232.43,2186.17,1774.58,0.009,16.09,-0.97,0,0,27.54
14592,7.37179,6.44,1688.58,1429.91,1267.9,420.678,0.109,17.68,3.95,0,0,81.428
14593,14.25358,18.362,1746.89,1335.83,1017.7,729.191,0.179,17.06,3,0,6.323,69.531
14594,48.1621,47.538,2460.41,1732.32,843.458,1616.95,0.023,18.54,3.38,0,1.244,81.113
14595,5.50547,5.946,322.665,163.558,34.741,287.924,0.007,16.3,6.82,0,0.44,89.626
14596,6.1864,7.258,3069.1,2643.56,2338.15,730.951,0.047,12.5,-2.41,0,0,21.25
14597,155.06969,303.167,2101.32,1063.77,235.363,1865.96,0.161,23.3,9,0,0.628,50.72
14598,40.65504,41.105,1765.54,1389.5,1042.37,723.17,0.175,18.95,4.85,0,2.448,81.577
14599,23.99121,826.064,2049.73,836.467,335.44,1714.29,4.176,25.54,9.77,0.207,16.812,5.488
14600,3.07999,3.662,2131.66,1633.15,1108.66,1023,0.023,16.67,4.86,0,1.696,80.732
14601,0.62819,3564.508,2690.96,999.914,84.704,2606.25,1.698,23.36,9.89,1.687,7.533,18.24
14602,76.02841,112.762,3550.28,2629.27,1970.87,1579.41,0,15.24,1.29,0,0,57.132
14603,6.15123,6.969,1235.77,903.1,489.271,746.495,0.12,21.35,4.29,0,4.828,81.8
14604,9.79522,35.961,2046.5,1210.94,647.368,1399.13,0.091,21.24,9.05,0,2.647,48.768
14605,39.15327,112.578,720.905,318.668,32.643,688.263,1.09,21.89,7.27,0.168,8.019,52.254
14606,27.25517,339.432,1822.59,1210.56,777.331,1045.26,0.116,13.82,-1.09,7.944,0.259,10.529
14607,0.61351,5.129,2356.39,1952.05,1639.85,716.543,0,9.91,-2.84,0,0,50.419
14608,24.16516,29.745,2159.47,1653.96,1171.5,987.968,0.007,11.53,-0.24,0,0,85.417
14609,9.4241,32.875,2545.25,2050.7,1770.98,774.271,0.015,10.34,-3.28,0.049,0,63.344
14610,31.55382,42.663,2506.6,1658.3,1134.24,1372.36,0.049,10.44,-1.85,0,0,82.347
14611,12.0554,135,1810.84,1403.55,1140.06,670.783,0.076,12.68,-1.27,1.025,0,21.771
14612,,,,,,,,,,,,
14613,7292.22239,25650.56,3232.68,1718.95,837.7,2394.98,0.492,14.91,0.81,4.199,1.617,59.619
14614,20679.97676,240742.003,3431.72,1238.46,306.378,3125.34,0.312,13.46,-1.62,20.322,1.291,11.88
14615,,,,,,,,,,,,
14616,89.07629,3154.51,1731.85,802.276,670.926,1060.92,0.214,13.88,-1.41,9.083,0.296,1.974
14617,22338.37107,168352.015,4209.2,1563.88,641.057,3568.14,0.32,15.11,-0.66,4.518,0.855,13.329
14618,6.29586,52.576,1171.65,1081.02,951.157,220.498,0.286,16.72,0.67,47.789,2.649,0.452
14619,38.83104,4122.084,968.075,800.254,699.079,268.996,0.274,12.34,-2.34,21.753,1.231,0.02
14620,27.11954,859.745,994.494,840.052,762.68,231.814,0.196,11.7,-2.76,0.658,0.081,0.019
14622,757.24759,1596.864,2850.07,1970.14,1319.83,1530.24,0.013,12.53,-1.6,0.061,0,65.977
14623,69.12023,2477.971,1731.85,817.691,689.798,1042.05,0.219,13.91,-0.9,8.278,0.303,2.51
14624,15793.04125,102133.607,3431.72,1585.42,713.858,2717.86,0.375,15.24,-0.15,21.689,1.636,23.337
14625,1.02786,558.28,3847.93,2713.27,1403.46,2444.47,0.231,14.44,0.43,2.488,1.47,34.843
14626,0.8858,116.281,1350.25,1173.4,1042.5,307.741,0.179,15.23,-0.83,0.646,0,22.96
14627,0.01684,1139.601,2875.52,2405.08,2002.23,873.29,0.039,10.19,-5.53,0.042,0.45,58.785
14628,50.86762,149.52,2696.81,1884.34,1310.99,1385.83,0.107,12.55,-1.55,1.01,0,45.494
14629,5.67159,87.647,2373.43,1702.86,1335.86,1037.58,0.198,13.5,-1.15,5.205,0.018,26.46
14630,49.88812,229.144,2932.66,1859.57,1579.45,1353.21,0.128,12.83,-2.03,7.821,0.022,28.338
14631,113.26823,285.97,3860.62,2803.97,1628.15,2232.47,0.013,12.99,0.04,0.09,0,21.615
14632,1552.70673,5268.492,3879.7,1926.77,1045.85,2833.85,0.169,16.24,0.4,3.857,0.607,19.582
14633,1.28265,5.077,1678.19,1494.25,1374.6,303.589,0.012,10.67,-2.07,0,0,34.498
14634,0.39945,0.993,2088.11,1823.43,1646.03,442.081,0,12.74,-1.51,0,0,19.656
14635,431.38598,3041.007,3058.14,1471.72,927.72,2130.42,0.22,16.59,-0.01,5.121,0.757,20.209
14636,1682.09258,1350.701,2350.71,1779.86,1199.23,1151.48,0.034,10.86,-2.2,0,0,2.566
14637,1162.9309,1316.214,2664.34,1821.62,1142.04,1522.3,0.047,11,-1.61,0.063,0.191,75.477
14638,7442.67644,21341.815,3888.54,2070.94,994.815,2893.73,0.191,16.19,0.46,4.196,0.665,32.329
14639,3239.92674,7082.881,2876.64,1373.11,945.697,1930.94,0.281,14.03,-1.66,26.923,1.504,12.748
14640,2.84734,18.775,2000.61,1721.14,1472.29,528.325,0.022,12.94,-2.2,0,0,1.97
14641,1.55227,2.744,251.859,178.594,120.885,130.975,0.54,22.53,9.4,33.421,3.612,53.151
14642,3582.18759,6823.699,219.842,138.088,88.968,130.874,0.57,24.22,10.88,18.03,5.23,47.197
14643,1348.45454,2549.924,193.881,114.163,48.432,145.449,0.473,25.06,11.51,13.596,3.995,54.145
14644,9671.26561,21155.024,216.159,88.7,-1.068,217.227,0.897,25.58,12.4,10.465,5.686,51.61
14645,7.77937,11.687,141.591,113.923,79.276,62.314,0.659,24.91,11.97,18.515,5.827,55.812
14646,1.54346,2.778,105.168,87.018,75.273,29.895,0.616,24.91,11.44,2.948,4.535,60.058
14647,8404.87909,16065.175,219.842,118.24,14.511,205.331,1.305,25.63,12.29,15.717,7.197,47.077
14648,0.33385,17275.467,219.842,114.285,12.018,207.824,1.271,25.55,12.82,15.516,7.103,45.714
14649,17.21761,4.658,73.207,28.552,3.481,69.726,4.727,15.87,5.75,8.327,21.445,25.329
14650,51.23913,25.567,1463.17,879.922,316.15,1147.02,1.212,15.11,3.91,0.063,5.41,49.643
14651,8.88211,1.012,285.245,227.527,166.575,118.67,0.474,15.35,5,0,6.05,93.061
14652,2.50379,2.114,1623.63,1330.97,1051.79,571.84,0.104,11.87,0.78,0,0,99.489
14653,206.70159,65.547,282.429,90.651,12.305,270.124,0.372,14.74,5.8,0.727,2.709,62.986
14654,153.74949,266.416,1903.5,988.217,252.801,1650.7,1.715,18,5.59,13.654,6.594,57.622
14655,149.71569,133.69,2415.18,1480.6,799.563,1615.62,0.23,11.3,0.29,0,0.79,68.072
14657,58.55841,25.211,3082.35,1119.38,330.08,2752.27,0.179,13.23,3.4,0,1.143,69.588
14658,3.92557,0.85,309.021,209.101,118.279,190.742,0.854,14.14,4.73,0,6.886,15.784
14659,43047.67825,67864.577,1479.84,468.858,178.985,1300.86,2.253,17.65,5.09,19.104,10.753,64.838
14660,3.14628,1.882,988.333,881.799,794.628,193.705,0.819,15.66,3.77,0,18.059,81.076
14661,,,,,,,,,,,,
14662,35.53771,49.946,500.858,346.597,236.867,263.991,0.062,18.73,4.69,7.155,2.792,89.282
14665,,,,,,,,,,,,
14666,11.17198,31.348,797.868,511.441,375.337,422.531,0.23,17.14,4.16,20.017,3.586,76.331
14667,52.57161,68.621,524.273,382.51,289.556,234.717,0.579,17.48,4.48,11.257,6.778,79.873
14668,,,,,,,,,,,,
14670,596.53299,670.955,1481.16,926.311,348.84,1132.32,0.202,18.45,4.67,0.782,3.562,94.598
14671,170.18274,500.734,933.123,466.992,206.832,726.291,0.296,17.93,5.14,16.845,3.734,78.858
14672,176.80924,274.708,1367.55,858.947,662.181,705.373,0.18,16.3,2.46,5.983,3.119,90.38
14674,,,,,,,,,,,,
14675,372.20067,804.739,577.23,306.248,167.797,409.433,0.852,19.09,5.76,1.355,5.93,83.54
14676,0.65085,1.003,730.292,508.104,311.715,418.577,0,16.99,4.94,0,0,100
14679,2283.07267,811.306,2427.18,1123.15,253.287,2173.89,0.54,14.01,3.75,0,2.276,77.169
14680,1.52284,2.01,438.471,350.339,266.298,172.172,0.065,18.38,4.6,2.866,2.777,93.82
14681,9.02188,16.954,318.806,247.446,169.036,149.769,0.661,18.95,5.78,7.088,6.052,85.324
14682,22.24244,44.734,1084.61,846.58,545.061,539.546,0.152,17.48,4.88,9.115,2.46,86.796
14683,2328.37751,3443.514,1481.15,688.212,194.379,1286.77,0.328,18.13,4.79,15.129,3.892,80.382
14684,,,,,,,,,,,,
14685,2287.32806,3577.45,1480.91,834.437,466.085,1014.83,0.565,18.3,4.82,11.057,4.529,83.063
14686,597.33387,1762.158,1025.71,483.162,127.717,897.997,0.278,17.81,5.23,11.252,3.614,84.467
14687,2.46477,5.406,346.648,260.874,184.586,162.062,1.489,19.17,5.6,4.41,8.52,81.211
14713,233.99121,679.915,527.48,308.833,202.161,325.318,0.602,19.2,6.04,20.652,4.812,70.211
14725,34.83188,29.591,778.738,509.262,339.938,438.8,0.345,10.81,-1.46,7.091,2.66,87.618
14732,,,,,,,,,,,,
14734,,,,,,,,,,,,
14735,823.91429,8040.284,531.552,354.5,181.027,350.525,0.627,19.12,5.46,31.118,4.941,61.283
14736,76740.08525,364912.455,647.265,325.281,117.963,529.302,1.43,18.65,6.32,58.027,7.025,19.907
14737,155.38042,481.591,487.965,428.627,328.742,159.223,0.902,19.94,6.74,58.542,6.13,33.179
14738,162.00962,1608.022,531.552,407.433,294.976,236.576,0.69,19.43,6.43,45.887,4.975,47.017
14739,140.45161,1399.605,356.375,276.852,199.579,156.797,0.918,18.77,6.41,61.903,5.454,29.146
14740,762.84268,2216.603,527.48,270.786,140.563,386.917,0.896,19,6.75,17.161,5.92,72.549
14742,75066.73386,1340112.295,4346.8,995.71,104.846,4241.96,0.577,18.66,6.96,31.238,3.074,8.844
14743,1233.8501,3570.96,491.054,334.696,158.822,332.232,0.232,20.26,6.03,15.319,3.408,78.907
14744,65.04305,872.486,336.225,260.503,183.018,153.207,0.988,18.84,6.27,69.337,6.239,21.342
14746,202.13009,717.744,460.778,345.859,262.233,198.545,1.836,20.26,7.79,64.5,8.354,23.135
14747,608.00718,2021.717,446.891,339.131,211.099,235.791,0.673,19.48,4.8,26.094,5.04,66.139
14749,74968.7619,1339361.832,4346.8,996.179,136.552,4210.25,0.571,18.82,6.84,31.244,3.059,8.826
14750,11.73563,1828308.738,4346.8,805.251,37.025,4309.78,0.97,19.98,8.31,38.619,4.498,11.877
14751,65519.86853,1242406.729,4346.8,1053.49,191.887,4154.92,0.546,18.37,6.14,29.219,2.867,7.198
14752,6.31371,12.976,334.919,270.602,198.988,135.931,0.673,18.99,4.91,4.323,5.54,86.497
14753,,,,,,,,,,,,
14754,325.69906,543.308,285.642,190.31,105.639,180.003,0.457,19.95,7.27,56.276,5.201,35.919
14755,219.81178,238.803,302.395,219.271,149.892,152.503,0.17,19.48,7.06,38.725,3.384,52.353
14756,43.04221,80.369,300.37,256.255,186.124,114.246,2.227,18.57,6.34,39.391,9.329,47.038
14757,5.26769,9.516,365.27,308.359,240.391,124.879,1.682,19.12,5.86,29.406,6.814,56.785
14758,4.08606,7.136,206.445,186.121,158.048,48.397,0.616,20.13,7.65,65.052,4.817,29.436
14759,,,,,,,,,,,,
14760,7.16989,11.354,772.228,602.417,442.212,330.016,0.51,19.35,5.86,0,4.827,67.795
14761,120.92548,250.568,434.463,275.436,192.823,241.639,1.337,18.84,5.51,20.535,6.573,66.436
14762,120.60633,202.037,344.41,275.107,194.095,150.315,1.084,20.35,7.83,47.92,7.393,41.549
14763,1665.69172,3124.772,997.378,404.202,201.318,796.059,1.351,19.7,5.94,0.927,6.864,75.583
14764,1875.95467,3109.791,544.902,275.839,155.738,389.163,0.584,20.1,6.77,38.112,5.149,51.985
14765,,,,,,,,,,,,
14766,2.96469,3.736,199.023,143.924,120.223,78.8,0.252,19.95,7.46,17.514,4.047,76.728
14767,3045.11412,5906.662,1139.58,449.05,159.418,980.158,1.573,19.34,5.24,3.347,6.639,78.934
14768,33.84879,67.979,287.168,241.378,130.983,156.185,0.258,18.83,6.87,30.821,4.414,61.867
14769,768.23987,1344.925,501.924,363.725,251.418,250.505,1.696,19.55,6.56,17.648,8.22,62.394
14770,683.96111,1146.18,326.565,225.369,127.595,198.97,0.835,20,7.73,51.914,7.27,37.833
14771,1.71893,0.472,492.861,437.743,373.22,119.641,0,18.89,6.88,0,0,98.664
14772,667.29214,1397.766,403.588,262.092,154.2,249.388,1.283,19.03,5.41,11.907,6.691,74.694
14773,1832.36238,3375.717,445.851,238.78,124.084,321.767,0.664,19.96,7.51,36.646,4.48,54.379
14774,379.85701,830.148,195.57,128.991,83.932,111.638,0.404,20.42,8.55,64.473,4.831,21.245
14775,2346.21106,4964.24,504.043,290.239,162.712,341.331,1.033,18.51,5.98,26.142,5.283,62.726
14776,21.87013,36.41,331.841,280.895,210.359,121.482,0.244,20.05,7.63,45.671,4.819,44.932
14777,2203.28473,4226.262,1139.58,505.033,166.202,973.374,1.588,19.93,5.77,3.219,6.87,78.759
14778,2235.85013,3301.687,1074.82,460.071,218.057,856.766,0.781,19.94,6.96,4.435,5.65,79.74
14779,9.69264,16.011,233.714,191.831,148.799,84.916,0.366,19.96,7.34,60.969,6.464,31.201
14780,5.99531,5.594,274.866,249.165,206.238,68.628,1.783,18.21,6.49,49.516,7.378,40.055
14781,6.93991,10.984,206.631,138.293,118.337,88.295,1.028,19.6,7.88,66.875,7.162,25.595
14782,4.10505,7.847,209.567,157.494,117.422,92.146,0.009,20.45,8.24,0.287,0.103,98.794
14783,4.22247,6.62,942.44,800.83,569.74,372.7,0.034,18.1,6.29,0,0.679,99.185
14784,28.60012,8430.437,2103.17,1386.04,926.057,1177.12,0.413,15.44,0.34,0.962,1.108,13.022
14785,1.24979,200.221,1224.75,967.189,882.481,342.265,0.175,14.16,-0.58,4.982,0.493,0.887
14786,,,,,,,,,,,,
14787,13.54719,496.925,1922.94,1157.21,827.38,1095.56,0.951,15.51,0.93,12.278,3.813,33.144
14788,33.38388,4308.316,571.86,450.352,352.764,219.096,0.4,14.93,1.97,85.136,5.104,0.529
14789,4.78388,1237.233,1035.19,851.05,745.557,289.631,0.189,14.87,-0.12,5.846,0.348,0.239
14790,79.18084,13903.143,1934.84,1426.54,1071.57,863.272,0.13,16.38,0.02,0.279,0.211,1.249
14791,5.58229,921.933,831.479,707.227,524.452,307.027,0.2,15.95,1.07,14.497,1.62,0.62
14792,6.07037,810.461,1134.67,984.19,878.478,256.191,0.136,15.21,0.24,0.442,0.509,0.014
14793,0.64081,139.751,695.669,646.6,536.753,158.917,0.469,15.87,2.08,38.664,4.123,3.985
14794,56.56529,15252.891,1512,951.199,569.828,942.174,0.352,16.43,1.24,5.658,1.448,6.317
14795,50.55241,12007.802,1224.75,807.395,516.48,708.266,0.203,13.96,0.59,12.014,0.85,0.527
14796,,,,,,,,,,,,
14797,45389.70037,705177.385,4209.2,1145.33,306.378,3902.82,0.317,15.18,2.25,16.918,1.518,9.05
14798,117.10339,20587.561,1512,917.178,513.428,998.575,0.354,16.08,1.4,7.303,1.527,5.384
14799,14.59266,4621.952,1035.19,783.745,555.383,479.805,0.187,15.75,1.09,7.809,0.372,0.386
14800,27.06203,4972.376,1449.45,1119.47,952.129,497.32,0.242,14.36,-0.65,1.883,0.291,3.657
14801,9.75549,2490.275,1224.25,929.984,782.176,442.074,0.141,14.46,-0.33,2.234,0.41,0.456
14802,,,,,,,,,,,,
14803,0.63801,57.676,608.45,561.722,463.349,145.101,0.281,15.8,2.41,20.188,2.727,5.637
14804,10.25204,3177.101,1035.19,818.319,634.963,400.225,0.162,14.99,0.15,8.894,0.394,0.287
14805,6.50059,679.239,1134.87,1038.13,954.622,180.249,0.557,16.08,1.02,34.819,3.003,0.148
14806,8.39841,1542.696,1101,901.619,794.759,306.241,0.371,13.57,-0.81,35.749,3.166,0.656
14807,29.02901,8124.137,987.108,673.342,428.379,558.729,0.283,15.87,1.42,14.226,1.983,0.104
14808,,,,,,,,,,,,
14809,120.44327,19762.692,2185.09,1414.91,1008.5,1176.59,0.182,16.44,0.32,0.264,0.403,7.456
14810,189.11901,29038.633,2201.1,1333.65,731.204,1469.89,0.219,16.37,1.38,1.193,0.627,10.649
14811,4.48521,446.479,602.901,519.789,472.754,130.147,0.774,13.08,0.82,86.444,6.291,0.528
14812,11.27561,868.106,2201.1,1351.98,821.052,1380.05,0.381,16.4,1.38,2.089,1.267,49.843
14814,16.40768,3141.084,1101,866.243,696.804,404.195,0.348,13.87,-0.32,40.163,3.331,0.368
14815,0.64386,127.107,1097.58,945.034,876.236,221.34,0.189,13.63,-0.66,13.836,1.238,6.126
14816,111.57881,18452.907,2185.09,1425.05,1059.42,1125.67,0.171,16.38,0.14,0.261,0.34,6.458
14817,1.37951,196.611,557.359,531.196,502.818,54.541,0.204,13.14,0.89,78.81,4.479,0.623
14818,148.45403,24812.992,2185.09,1367.23,861.045,1324.04,0.208,17.1,0.64,0.94,0.542,8.255
14819,3.38524,1316.169,987.108,788.56,665.45,321.658,0.422,16.06,1.02,10.493,2.238,0.221
14820,5.59728,251.271,2188.24,2009.49,1748.04,440.2,0.149,11.75,-3.51,0.033,0,88.243
14821,2.7627,166.059,1622.33,973.029,844.167,778.164,0.27,15.52,1.25,7.706,1.531,15.07
14822,2.66812,852.167,721.525,588.912,416.822,304.703,0.285,15.59,1.67,38.459,3.085,0.43
14823,0.82551,15.455,647.265,581.056,472.393,174.872,0.121,12.15,-0.15,4.823,2.435,10.782
14859,962.84672,669.389,854.674,288.597,90.815,763.859,0.325,17.47,5.56,2.328,5.738,66.897
14869,6188.53502,10020.001,204.943,95.002,8.282,196.661,0.504,25.64,11.32,11.841,4.262,59.539
14872,2.43695,4.668,1351.16,783.634,539.292,811.868,0.046,17.81,4.11,0,3.702,96.298
14873,,,,,,,,,,,,
14877,1.56149,0.662,265.222,224.49,193.906,71.316,0.034,19.93,6.86,0.543,0.951,96.196
14881,0.50977,1.166,61.243,50.016,35.588,25.655,0.134,20.05,8.25,35.058,3.012,58.842
14882,0.79787,0.113,204.291,190.843,181.87,22.422,1.929,18.44,6.2,80.952,13.492,5.556
14885,4.87299,8.242,1176.25,954.371,802.142,374.106,0.094,16.59,4.2,0,2.4,97.404
14887,709.27962,1903.742,56.923,25.057,-5.121,62.044,0.868,21.43,8.79,26.026,7.432,40.027
14888,1614.22955,2897.278,1436.15,694.209,360.497,1075.65,1.617,19.9,6.42,24.481,7.441,63.477
14889,,,,,,,,,,,,
14890,29.86759,98.697,227.129,215.729,196.306,30.823,1.503,17.36,5.75,92.278,6.581,0.931
14891,2.64685,10.129,236.372,210.552,199.369,37.003,1.427,17.52,6.11,90.58,7.491,1.884
14893,10.27632,39.122,198.006,190.057,178.373,19.633,0.67,17.39,5.76,94.858,4.701,0.4
14894,76.57296,254.398,242.082,197.763,161.586,80.496,1.573,17.65,6.09,65.475,9.232,24.077
14895,286.45388,893.803,198.451,155.004,125.155,73.296,2.934,18.49,7.07,66.144,12.685,17.749
14896,35.95761,20.45,735.186,455.289,77.295,657.891,0.313,16.29,4.97,0,4.299,65.254
14897,21.0985,60.621,2310.64,1287.88,690.106,1620.53,0.384,13.51,-0.25,0,1.88,67.263
14900,3.62932,2.826,564.478,435.639,331.253,233.225,1.08,19.4,5.95,0,6.241,59.981
14901,556.00453,1164.657,403.588,269.124,163.861,239.727,1.31,19.01,4.99,11.403,6.75,75.35
14902,7.40939,13.175,308.846,271.394,216.136,92.71,0.449,18.22,6.1,32.614,5.054,56.075
14903,0.9096,1.242,489.682,381.111,295.476,194.206,0,18.96,6,0,0,97.174
14904,9.07067,15.911,503.668,400.288,275.963,227.704,0.101,19.19,5.87,0,3.865,96.118
14905,2.90352,4.762,215.755,180.883,140.658,75.098,0.06,19.87,7.37,1.115,0.831,95.522
14906,149.05014,4768.225,943.848,822.024,726.149,217.699,0.129,12.28,-2.38,0.125,0.015,0
14907,1131.91376,13961.414,3514.67,1226.45,719.269,2795.4,0.25,15.51,0.25,2.088,0.655,18.519
14908,0.05258,4.429,1998.15,1776.51,1455.74,542.408,0.096,12.88,-2.18,0,0,26.275
14909,47.4011,491.932,2643.84,1588.13,1074.66,1569.17,0.185,14.91,-0.24,2.039,0.229,43.412
14910,4.32289,5.126,719.784,605.883,502.736,217.048,0.001,13.2,1.54,0,0.07,97.738
14911,,,,,,,,,,,,
14912,58.0461,108.176,427.645,343.315,273.208,154.437,12.061,16.2,4.3,15.947,42.055,40.979
14913,7.28031,10.024,467.28,432.743,394.607,72.673,0.322,14.26,2.23,41.381,4.904,50.551
14914,2.95808,4.174,641.138,564.247,492.827,148.31,0.005,13.6,2.23,0.368,0.238,90.443
